timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508522294.994059,0.024300,1.061334,1.804758,-0.809709,-0.880954,-0.512900,0.011850,-0.873007,-0.487564,0.045767,0.130270,0.143509,-20.049261,-29.673126,-24.776714,,,,,,,
1508522295.014084,0.016721,1.047104,1.787127,-0.642532,-1.280102,-0.405347,0.008361,-0.865979,-0.500011,0.013108,0.131375,0.152339,-20.220098,-29.481171,-24.866865,,,,,,,
1508522295.034094,0.000954,1.035305,1.773179,-0.570181,-1.424370,-0.334586,0.000487,-0.860018,-0.510263,-0.007155,0.070482,0.132334,-20.755358,-29.295267,-24.644581,,,,,,,
1508522295.054105,-0.016468,1.024096,1.761264,-0.564994,-1.326462,-0.284426,-0.008561,-0.854245,-0.519801,-0.065658,0.033078,0.128321,-21.260748,-29.151016,-24.383430,,,,,,,
1508522295.074104,-0.033051,1.012734,1.751245,-0.579000,-1.222122,-0.220578,-0.017499,-0.848283,-0.529255,-0.094058,0.042573,0.123996,-21.260748,-29.151016,-24.383430,,,,,,,
1508522295.094098,-0.050426,1.001756,1.743315,-0.537562,-1.196498,-0.177627,-0.027159,-0.842418,-0.538139,-0.162859,0.125759,0.056098,-21.961704,-28.894554,-24.065350,,,,,,,
1508522295.114105,-0.067570,0.992139,1.736593,-0.461043,-1.074207,-0.131119,-0.036926,-0.837198,-0.545652,-0.158432,0.158426,0.009489,-22.659363,-28.633070,-23.728745,,,,,,,
1508522295.134132,-0.081268,0.984696,1.732403,-0.325050,-0.717103,-0.064777,-0.044901,-0.833104,-0.551291,-0.149664,0.163106,-0.024698,-22.659363,-28.633070,-23.728745,,,,,,,
1508522295.154149,-0.088995,0.980479,1.729642,-0.154846,-0.386827,-0.070575,-0.049471,-0.830764,-0.554422,-0.103040,0.199279,-0.079947,-23.290272,-28.389715,-23.408117,,,,,,,
1508522295.174140,-0.089261,0.979135,1.724597,-0.030213,-0.129119,-0.176891,-0.049719,-0.830015,-0.555520,-0.046152,0.251692,-0.012504,-23.362110,-28.378668,-23.349857,,,,,,,
1508522295.194168,-0.080117,0.981042,1.714938,0.134946,0.184683,-0.337131,-0.044510,-0.831077,-0.554373,0.023423,0.278023,0.042318,-23.292797,-28.467085,-23.311441,,,,,,,
1508522295.214178,-0.058438,0.986219,1.699970,0.274457,0.643021,-0.484697,-0.032230,-0.833945,-0.550905,0.080326,0.243308,0.041704,-23.170053,-28.567411,-23.311033,,,,,,,
1508522295.234170,-0.021412,0.992067,1.679802,0.239245,1.227949,-0.609120,-0.011710,-0.837158,-0.546835,0.111213,0.175369,-0.027277,-22.350300,-29.059788,-23.502033,,,,,,,
1508522295.254196,0.027506,0.995767,1.655848,0.193426,1.503974,-0.667851,0.014957,-0.839176,-0.543654,0.095989,0.134083,-0.014421,-21.384493,-29.435947,-23.928667,,,,,,,
1508522295.274205,0.078560,1.000720,1.630335,0.327636,1.445431,-0.680629,0.042355,-0.841860,-0.538032,0.134815,0.113466,-0.027215,-19.981962,-29.925560,-24.526207,,,,,,,
1508522295.294203,0.128635,1.006553,1.603102,0.402281,1.277485,-0.697176,0.068602,-0.844993,-0.530359,0.175295,0.044166,-0.085776,-19.146656,-30.253405,-24.788902,,,,,,,
1508522295.314223,0.169941,1.014880,1.577290,0.588623,0.724441,-0.545927,0.089250,-0.849417,-0.520120,0.161970,0.039527,-0.108268,-18.356951,-30.599308,-24.961117,,,,,,,
1508522295.334233,0.196059,1.027088,1.555351,0.771760,0.235098,-0.406368,0.100775,-0.855796,-0.507402,0.188409,0.090598,-0.088087,-17.599182,-31.085644,-24.905910,,,,,,,
1508522295.354246,0.217541,1.042875,1.535269,0.934489,0.227939,-0.302815,0.108722,-0.863856,-0.491867,0.069089,0.148173,-0.011902,-17.114197,-31.738293,-24.415928,,,,,,,
