timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix),User Mark
1508530893.389222,-0.034281,0.011386,2.639032,0.008484,0.121387,0.048566,-0.034272,-0.011386,-0.999348,0.011689,0.007022,-0.000408,11.929300,-7.247098,-22.879248,,,,,,,
1508530893.409230,-0.031411,0.010888,2.639717,0.002158,0.076691,0.023991,-0.031404,-0.010888,-0.999447,0.011674,0.008004,-0.000125,12.019613,-7.256759,-22.828865,,,,,,,
1508530893.429239,-0.030492,0.010803,2.639837,0.013954,0.006472,-0.004713,-0.030485,-0.010803,-0.999477,0.010985,0.010315,0.002315,12.040212,-7.255565,-22.818386,,,,,,,
1508530893.449227,-0.030394,0.010730,2.639420,0.031051,-0.032930,-0.030156,-0.030387,-0.010730,-0.999481,0.011283,0.014118,0.008392,12.059872,-7.248648,-22.810200,,,,,,,
1508530893.469257,-0.030408,0.010688,2.638639,0.023619,-0.038279,-0.042998,-0.030401,-0.010688,-0.999481,0.010458,0.004279,0.004791,12.062029,-7.237875,-22.812481,,,,,,,
1508530893.489269,-0.030775,0.010959,2.637719,0.006582,-0.021286,-0.047384,-0.030768,-0.010959,-0.999466,0.010856,0.000690,0.003068,12.061773,-7.235319,-22.813427,,,,,,,
1508530893.509264,-0.030562,0.011282,2.636807,0.002300,0.008482,-0.042073,-0.030555,-0.011282,-0.999469,0.009879,-0.009729,0.006000,12.065845,-7.222653,-22.815289,,,,,,,
1508530893.529284,-0.029823,0.011920,2.636109,0.008663,0.020211,-0.029235,-0.029816,-0.011920,-0.999484,0.008271,-0.010312,0.003619,12.087758,-7.226356,-22.802511,,,,,,,
1508530893.549160,-0.029398,0.012445,2.635602,0.021442,0.003224,-0.024883,-0.029392,-0.012445,-0.999490,0.008487,-0.007330,0.000971,12.098677,-7.230913,-22.795277,,,,,,,
1508530893.569196,-0.029523,0.013423,2.635063,0.026797,-0.036102,-0.030192,-0.029516,-0.013422,-0.999474,0.005301,-0.011694,-0.002754,12.110283,-7.243984,-22.784962,,,,,,,
1508530893.589205,-0.030840,0.014488,2.634559,0.015100,-0.090244,-0.021811,-0.030832,-0.014487,-0.999420,0.000528,-0.012857,-0.007996,12.093155,-7.261819,-22.788380,,,,,,,
1508530893.609213,-0.033105,0.014821,2.634181,0.000206,-0.122095,-0.018764,-0.033095,-0.014820,-0.999342,0.002699,-0.009975,-0.003557,12.072875,-7.268864,-22.796885,,,,,,,
1508530893.629221,-0.035315,0.015068,2.633609,0.010865,-0.089224,-0.034622,-0.035304,-0.015067,-0.999263,-0.002859,-0.005044,0.016231,11.999695,-7.267538,-22.835913,,,,,,,
1508530893.649230,-0.036977,0.015618,2.632801,0.021507,-0.051013,-0.041959,-0.036964,-0.015617,-0.999195,-0.009301,-0.001244,0.011630,11.971270,-7.271107,-22.849691,,,,,,,
1508530893.669239,-0.038772,0.016068,2.632115,0.022559,-0.058421,-0.032373,-0.038757,-0.016067,-0.999119,-0.015503,0.002807,0.001134,11.952268,-7.272099,-22.859322,,,,,,,
1508530893.689249,-0.040776,0.016193,2.631569,0.018292,-0.063715,-0.027088,-0.040760,-0.016192,-0.999038,-0.015103,0.008578,0.000991,11.906231,-7.271497,-22.883524,,,,,,,
1508530893.709258,-0.042432,0.016018,2.631112,0.015060,-0.021199,-0.019630,-0.042414,-0.016017,-0.998972,-0.009984,0.006404,0.009760,11.850451,-7.261676,-22.915573,,,,,,,
1508530893.729265,-0.042459,0.016488,2.631036,0.039484,0.018184,0.006156,-0.042441,-0.016488,-0.998963,-0.007425,0.004525,0.005326,11.842885,-7.260313,-22.919916,,,,,,,
1508530893.749274,-0.042347,0.017575,2.631557,0.077782,0.003370,0.028820,-0.042327,-0.017574,-0.998949,-0.003174,0.007260,-0.002622,11.842858,-7.273685,-22.915689,,,,,,,
1508530893.769284,-0.043370,0.018706,2.632233,0.084199,-0.060375,0.028825,-0.043349,-0.018705,-0.998885,-0.007524,0.008512,-0.003511,11.826644,-7.326207,-22.907331,,,,,,,
1508530893.789294,-0.045860,0.020043,2.632904,0.071447,-0.130466,0.033990,-0.045834,-0.020041,-0.998748,-0.014407,0.009025,-0.001954,11.792106,-7.355378,-22.915789,,,,,,,
1508530893.809299,-0.050402,0.021599,2.634124,0.067124,-0.133527,0.072283,-0.050369,-0.021597,-0.998497,-0.028306,-0.010019,0.021156,11.674231,-7.405288,-22.960024,,,,,,,
1508530893.829309,-0.051924,0.023012,2.636283,0.085086,-0.027131,0.121490,-0.051887,-0.023010,-0.998388,-0.024209,-0.014664,0.024725,11.599703,-7.464874,-22.978495,,,,,,,
1508530893.849302,-0.050599,0.024681,2.639249,0.079622,0.135528,0.155640,-0.050562,-0.024678,-0.998416,-0.005560,-0.003718,0.009463,11.587343,-7.520113,-22.966717,,,,,,,
1508530893.869321,-0.046510,0.025178,2.642652,0.031649,0.215338,0.172332,-0.046478,-0.025175,-0.998602,0.005890,0.013258,-0.005350,11.650691,-7.604481,-22.906811,,,,,,,
1508530893.889336,-0.042361,0.025038,2.645911,0.002954,0.177039,0.151837,-0.042335,-0.025036,-0.998790,0.006019,0.009105,-0.004094,11.729982,-7.640290,-22.854368,,,,,,,
1508530893.909329,-0.039535,0.025293,2.648328,0.027574,0.091867,0.101932,-0.039512,-0.025290,-0.998899,0.013953,-0.002695,0.006284,11.776553,-7.668042,-22.821100,,,,,,,
1508530893.929354,-0.038508,0.026455,2.650005,0.044710,-0.012340,0.075376,-0.038485,-0.026452,-0.998909,0.019565,-0.013587,0.010094,11.796343,-7.715417,-22.794895,,,,,,,
1508530893.949363,-0.039990,0.026942,2.651471,0.016015,-0.102639,0.070812,-0.039965,-0.026938,-0.998838,0.020785,-0.012536,0.003446,11.774070,-7.756511,-22.792465,,,,,,,
1508530893.969357,-0.042682,0.027323,2.652858,0.030948,-0.149396,0.068771,-0.042653,-0.027319,-0.998716,0.019109,-0.007944,-0.002336,11.743789,-7.768370,-22.804047,,,,,,,
1508530893.989358,-0.046892,0.027940,2.654519,0.062884,-0.212021,0.089217,-0.046856,-0.027936,-0.998511,-0.013843,0.013120,0.000144,11.618374,-7.819085,-22.850906,,,,,,,
1508530894.009388,-0.055787,0.028831,2.656095,0.032242,-0.612574,0.069496,-0.055735,-0.028827,-0.998029,-0.009984,-0.003277,-0.000918,11.447384,-7.853135,-22.925407,,,,,,,
1508530894.029386,-0.065396,0.031021,2.657651,0.141734,-0.253568,0.068542,-0.065318,-0.031016,-0.997382,-0.011159,-0.000081,0.037009,11.290155,-7.873991,-22.996115,,,,,,,
1508530894.049407,-0.060968,0.032830,2.659683,0.047586,0.476475,0.117295,-0.060897,-0.032825,-0.997604,-0.024644,-0.002088,0.060089,11.172607,-7.985379,-23.015108,,,,,,,
1508530894.069397,-0.047327,0.032396,2.662891,-0.032515,0.738081,0.182846,-0.047285,-0.032391,-0.998356,0.005887,-0.009235,0.000691,11.358330,-8.014462,-22.913870,,,,,,,
1508530894.089423,-0.034931,0.032037,2.666359,0.005980,0.502131,0.156366,-0.034906,-0.032032,-0.998877,0.018106,-0.009442,-0.030069,11.586117,-8.035654,-22.792078,,,,,,,
1508530894.109433,-0.030975,0.032570,2.668409,0.035147,-0.011315,0.063586,-0.030954,-0.032564,-0.998990,0.034768,-0.009550,-0.040820,11.807852,-8.073930,-22.664398,,,,,,,
1508530894.129441,-0.036132,0.033342,2.668329,0.022754,-0.418534,-0.039040,-0.036104,-0.033336,-0.998792,0.017886,-0.003270,-0.014392,11.773045,-8.117154,-22.667067,,,,,,,
1508530894.149451,-0.043135,0.033314,2.666976,-0.028357,-0.295393,-0.072375,-0.043097,-0.033308,-0.998515,0.008078,-0.000063,0.008968,11.773045,-8.117154,-22.667067,,,,,,,
1508530894.169461,-0.049109,0.032488,2.666136,-0.050798,-0.350403,-0.009782,-0.049063,-0.032483,-0.998267,0.025656,-0.002948,0.012382,11.487096,-8.077301,-22.827450,,,,,,,
1508530894.189469,-0.058732,0.032111,2.666346,0.024887,-0.564995,0.000263,-0.058668,-0.032105,-0.997761,0.033949,0.017564,0.041752,11.279039,-8.068539,-22.934050,,,,,,,
1508530894.209479,-0.063031,0.031234,2.665366,-0.083921,0.097703,-0.072537,-0.062959,-0.031229,-0.997527,0.028779,0.041406,0.085128,11.132066,-8.058375,-23.009312,,,,,,,
1508530894.229465,-0.055383,0.031502,2.664292,0.011633,0.445243,-0.012924,-0.055327,-0.031497,-0.997971,-0.008272,-0.027662,-0.018798,11.268243,-8.007705,-22.960661,,,,,,,
1508530894.249495,-0.047665,0.031522,2.666227,-0.055657,0.315165,0.145069,-0.047623,-0.031517,-0.998368,-0.024230,-0.018761,-0.008727,11.449226,-8.048614,-22.856590,,,,,,,
1508530894.269498,-0.041846,0.027665,2.668433,-0.223774,0.291681,0.087232,-0.041817,-0.027661,-0.998742,-0.030372,-0.033618,0.016717,11.505663,-8.044372,-22.829727,,,,,,,
1508530894.289510,-0.037151,0.024144,2.669802,-0.108736,0.219362,0.081738,-0.037132,-0.024142,-0.999019,-0.008095,0.019625,0.005397,11.668686,-7.938498,-22.784000,,,,,,,
1508530894.309521,-0.032675,0.024464,2.671327,0.109592,0.162889,0.065397,-0.032660,-0.024461,-0.999167,0.013891,0.009675,0.011374,11.753119,-7.948274,-22.737148,,,,,,,
1508530894.329521,-0.030731,0.028108,2.672347,0.217218,0.076697,0.040666,-0.030714,-0.028104,-0.999133,0.012739,0.025083,0.022143,11.793851,-7.976739,-22.706064,,,,,,,
1508530894.349540,-0.029892,0.032500,2.673374,0.221493,-0.000810,0.053420,-0.029871,-0.032494,-0.999025,0.002558,0.031426,0.008440,11.833327,-8.133601,-22.629751,,,,,,,
1508530894.369519,-0.032317,0.036382,2.675269,0.302382,-0.145140,0.108281,-0.032290,-0.036374,-0.998816,-0.006330,0.040616,-0.026101,11.784014,-8.231243,-22.620174,,,,,,,
1508530894.389534,-0.035120,0.042951,2.678278,0.330003,-0.140785,0.142584,-0.035081,-0.042938,-0.998462,-0.010574,0.045532,-0.011807,11.744289,-8.316490,-22.609652,,,,,,,
1508530894.409565,-0.037189,0.048582,2.680961,0.271457,-0.071800,0.114470,-0.037137,-0.048562,-0.998130,-0.026935,0.020273,0.058875,11.627131,-8.575912,-22.573263,,,,,,,
1508530894.429565,-0.042726,0.054562,2.683812,0.348192,-0.299108,0.137291,-0.042650,-0.054534,-0.997601,-0.039122,0.008316,0.076534,11.509563,-8.733525,-22.573086,,,,,,,
1508530894.449584,-0.049706,0.062500,2.687393,0.421631,-0.310763,0.157054,-0.049588,-0.062459,-0.996815,-0.056094,-0.002299,0.090748,11.509563,-8.733525,-22.573086,,,,,,,
1508530894.469577,-0.056245,0.070808,2.690537,0.412120,-0.294984,0.112268,-0.056075,-0.070748,-0.995917,-0.014497,-0.024177,0.002661,11.159462,-9.168388,-22.576443,,,,,,,
1508530894.489600,-0.060710,0.078677,2.692399,0.303561,-0.168713,0.052906,-0.060485,-0.078596,-0.995070,0.013824,-0.023729,-0.016252,11.019704,-9.360544,-22.566236,,,,,,,
1508530894.509609,-0.060952,0.082801,2.693816,0.161784,0.103379,0.070042,-0.060706,-0.082706,-0.994723,0.014548,-0.030117,-0.030927,11.019704,-9.360544,-22.566236,,,,,,,
1508530894.529619,-0.056831,0.085450,2.695449,0.138306,0.228728,0.064619,-0.056593,-0.085346,-0.994743,0.017790,-0.008633,-0.068764,11.012207,-9.544078,-22.492899,,,,,,,
1508530894.549628,-0.053261,0.088123,2.696670,0.139450,0.115013,0.050701,-0.053029,-0.088009,-0.994707,0.006215,0.004055,-0.065229,11.139842,-9.656227,-22.381908,,,,,,,
1508530894.569612,-0.052096,0.089839,2.698109,0.057436,0.058866,0.082989,-0.051863,-0.089718,-0.994616,0.025465,-0.002201,-0.030561,11.156914,-9.691174,-22.358290,,,,,,,
1508530894.589633,-0.048860,0.088519,2.699999,-0.026765,0.155651,0.100468,-0.048649,-0.088403,-0.994896,0.030949,0.031397,0.010872,11.181181,-9.750571,-22.320309,,,,,,,
1508530894.609653,-0.045778,0.087160,2.701189,-0.086271,0.129973,0.039267,-0.045588,-0.087050,-0.995160,0.034617,0.008726,-0.036151,11.269568,-9.716524,-22.290684,,,,,,,
1508530894.629636,-0.044550,0.084822,2.701503,-0.130909,0.056605,0.013289,-0.044375,-0.084721,-0.995416,0.023058,0.004856,-0.053641,11.290467,-9.699512,-22.287518,,,,,,,
